kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link,page-content
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dna Hotel Dalyan,3432.00,9,77,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),7.0,https://www.booking.com/hotel/tr/dna-dalyan.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dna Hotel Dalyan.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dalyan Terrace Hotel,1832.00,7.5,216,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/tr/daylan-terrace-hotel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dalyan Terrace Hotel.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dalyan Terrace Hotel,2519.00,7.5,216,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/tr/daylan-terrace-hotel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dalyan Terrace Hotel.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dalyan Terrace Hotel,3207.00,7.5,216,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/tr/daylan-terrace-hotel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dalyan Terrace Hotel.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Luna Kaş,3240.00,9.2,351,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.3 km w linii prostej),6.8,https://www.booking.com/hotel/tr/elea-kas.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Luna Kaş.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Luna Kaş,4459.00,9.2,351,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.3 km w linii prostej),6.8,https://www.booking.com/hotel/tr/elea-kas.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Luna Kaş.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Luna Kaş,5677.00,9.2,351,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.3 km w linii prostej),6.8,https://www.booking.com/hotel/tr/elea-kas.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Luna Kaş.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Gökyüzü Suit Apart,3948.00,9.3,132,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.8 km w linii prostej),9.4,https://www.booking.com/hotel/tr/gokyuzu-suit-apart-iii.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Gökyüzü Suit Apart.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Gökyüzü Suit Apart,5373.00,9.3,132,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.8 km w linii prostej),9.4,https://www.booking.com/hotel/tr/gokyuzu-suit-apart-iii.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Gökyüzü Suit Apart.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Gökyüzü Suit Apart,6798.00,9.3,132,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.8 km w linii prostej),9.4,https://www.booking.com/hotel/tr/gokyuzu-suit-apart-iii.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Gökyüzü Suit Apart.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dede Suites Fethiye,3272.00,9.7,32,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.4 km w linii prostej),9.6,https://www.booking.com/hotel/tr/dede-suites-fethiye.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dede Suites Fethiye.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dede Suites Fethiye,4374.00,9.7,32,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.4 km w linii prostej),9.6,https://www.booking.com/hotel/tr/dede-suites-fethiye.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dede Suites Fethiye.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dede Suites Fethiye,5476.00,9.7,32,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.4 km w linii prostej),9.6,https://www.booking.com/hotel/tr/dede-suites-fethiye.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dede Suites Fethiye.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Arwen Hotel,4235.00,9.9,500,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~5.9 km w linii prostej),6.6,https://www.booking.com/hotel/tr/arwen.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Arwen Hotel.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Arwen Hotel,5823.00,9.9,500,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~5.9 km w linii prostej),6.6,https://www.booking.com/hotel/tr/arwen.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Arwen Hotel.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Arwen Hotel,7412.00,9.9,500,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~5.9 km w linii prostej),6.6,https://www.booking.com/hotel/tr/arwen.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Arwen Hotel.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Konak Su Hotel,2117.00,8.8,40,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~1.0 km w linii prostej),7.0,https://www.booking.com/hotel/tr/konak-melsa.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Konak Su Hotel.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Konak Su Hotel,2855.00,8.8,40,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~1.0 km w linii prostej),7.0,https://www.booking.com/hotel/tr/konak-melsa.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Konak Su Hotel.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Konak Su Hotel,3593.00,8.8,40,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~1.0 km w linii prostej),7.0,https://www.booking.com/hotel/tr/konak-melsa.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Konak Su Hotel.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,La Sorella,2143.00,8.5,35,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.4 km w linii prostej),7.0,https://www.booking.com/hotel/tr/la-sorella.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-La Sorella.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,La Sorella,2942.00,8.5,35,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.4 km w linii prostej),7.0,https://www.booking.com/hotel/tr/la-sorella.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-La Sorella.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,La Sorella,3742.00,8.5,35,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.4 km w linii prostej),7.0,https://www.booking.com/hotel/tr/la-sorella.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-La Sorella.md
Turcja,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Yeşil Vadi Otel,1792.00,8.8,87,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~2.6 km w linii prostej),7.2,https://www.booking.com/hotel/tr/yesil-vadi-doga-otel-ve-kamp.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Yeşil Vadi Otel.md
Turcja,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Yeşil Vadi Otel,2464.00,8.8,87,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~2.6 km w linii prostej),7.2,https://www.booking.com/hotel/tr/yesil-vadi-doga-otel-ve-kamp.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Yeşil Vadi Otel.md
Turcja,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Yeşil Vadi Otel,3135.00,8.8,87,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~2.6 km w linii prostej),7.2,https://www.booking.com/hotel/tr/yesil-vadi-doga-otel-ve-kamp.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Yeşil Vadi Otel.md
Turcja,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Yakut Apart Hotel,1733.00,8.3,134,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),8.7,https://www.booking.com/hotel/tr/yakut-apart.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Yakut Apart Hotel.md
Turcja,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Yakut Apart Hotel,2378.00,8.3,134,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),8.7,https://www.booking.com/hotel/tr/yakut-apart.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Yakut Apart Hotel.md
Turcja,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Yakut Apart Hotel,3008.00,8.3,134,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),8.7,https://www.booking.com/hotel/tr/yakut-apart.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Yakut Apart Hotel.md
Turcja,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Dalyan Terrace Hotel,1832.00,7.5,216,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/tr/daylan-terrace-hotel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dalyan Terrace Hotel.md
Turcja,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Dalyan Terrace Hotel,2519.00,7.5,216,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/tr/daylan-terrace-hotel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dalyan Terrace Hotel.md
Turcja,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Dalyan Terrace Hotel,3207.00,7.5,216,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.1 km w linii prostej),7.2,https://www.booking.com/hotel/tr/daylan-terrace-hotel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dalyan Terrace Hotel.md
Turcja,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Dna Hotel Dalyan,1961.00,9,77,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),7.0,https://www.booking.com/hotel/tr/dna-dalyan.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dna Hotel Dalyan.md
Turcja,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Dna Hotel Dalyan,2697.00,9,77,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),7.0,https://www.booking.com/hotel/tr/dna-dalyan.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dna Hotel Dalyan.md
Turcja,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Dna Hotel Dalyan,3432.00,9,77,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),7.0,https://www.booking.com/hotel/tr/dna-dalyan.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dna Hotel Dalyan.md
Turcja,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Habesos Hotel,2263.00,7.7,93,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.0 km w linii prostej),6.8,https://www.booking.com/hotel/tr/habesos.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Habesos Hotel.md
Turcja,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Habesos Hotel,3112.00,7.7,93,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.0 km w linii prostej),6.8,https://www.booking.com/hotel/tr/habesos.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Habesos Hotel.md
Turcja,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Habesos Hotel,3961.00,7.7,93,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.0 km w linii prostej),6.8,https://www.booking.com/hotel/tr/habesos.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Habesos Hotel.md
